seed,opponent,seat,step,day,hour,available_workers,opening_cash,closing_cash,actions:WEST,NW:empty,shed:WHEAT,shed:CARROT,shed:TOMATO,shed:STRAWBERRY,shed:MELON,shed:EGG,shed:MILK,shed:WOOL,shed:FERTILIZER,shed:GOOSE,shed:COW,shed:SHEEP,actions:BUILD_PASTURE,actions:NORTH,actions:EAST,NW:other:PASTURE,actions:PICKUP,actions:SOUTH,actions:PLANT,carried:COW,actions:PLACE,actions:WATER,NW:crop:WHEAT,NW:yield_present:WHEAT,NW:yield_units:WHEAT,NW:unwatered,NW:animal:COW,NW:unfed,NW:crop:MELON,NW:yield_present:MELON,NW:yield_units:MELON,carried:WHEAT,actions:CARE,actions:FEED,actions:PASS,actions:COLLECT_FERTILIZER,carried:FERTILIZER,NW:mature:WHEAT,NW:mature_units:WHEAT,NW:crop:TOMATO,actions:HARVEST,NE:empty,NE:crop:CARROT,NE:yield_present:CARROT,NE:yield_units:CARROT,NE:unwatered,NE:crop:TOMATO,NE:crop:WHEAT,NE:yield_present:WHEAT,NE:yield_units:WHEAT,NE:crop:STRAWBERRY,NE:mature:WHEAT,NE:mature_units:WHEAT,NE:mature:CARROT,NE:mature_units:CARROT,carried:MILK,carried:CARROT,NE:other:PASTURE,carried:SHEEP,NW:mature:MELON,NW:mature_units:MELON,carried:MELON,NW:crop:CARROT,NW:yield_present:CARROT,NW:yield_units:CARROT,actions:FERTILIZE,NW:animal:SHEEP,NW:yield_present:TOMATO,NW:yield_units:TOMATO,NW:mature:TOMATO,NW:mature_units:TOMATO,NE:animal:SHEEP,NE:unfed,NE:animal:COW,NW:mature:CARROT,NW:mature_units:CARROT,NW:crop:STRAWBERRY,carried:TOMATO,NE:yield_present:TOMATO,NE:yield_units:TOMATO,NE:mature:TOMATO,NE:mature_units:TOMATO,NE:crop:MELON,NE:yield_present:MELON,NE:yield_units:MELON,NW:other:WEED,actions:DIG,NE:yield_present:STRAWBERRY,NE:yield_units:STRAWBERRY,NE:mature:STRAWBERRY,NE:mature_units:STRAWBERRY,carried:STRAWBERRY,carried:WOOL,NE:other:WEED,NW:yield_present:STRAWBERRY,NW:yield_units:STRAWBERRY,NW:mature:STRAWBERRY,NW:mature_units:STRAWBERRY,NE:mature:MELON,NE:mature_units:MELON,actions:DROP
96401,pure_wheat_rush,1,297,12,9,13,11857.0,11857.0,1,3,46,0,0,0,0,0,0,0,0,0,1,2,,4,2,1,,,1,1,,3,7,7,8,13,3,4,2,2,11,7,1,,,,8,1,2,4,1,3,,,,13,,9,9,14,8,3,8,,,,6,2,,2,11,6,1,1,2,,3,3,8,3,8,2,3,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,
96401,pure_wheat_rush,1,298,12,10,13,11857.0,11847.0,2,3,46,0,0,0,0,0,0,0,0,0,1,2,,3,5,1,,1,,1,,2,7,7,8,11,3,4,2,2,11,11,,,,,8,1,2,4,,3,,,,13,,8,8,11,9,2,5,,,,6,2,,2,11,6,1,1,2,,3,3,8,3,8,2,3,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,
96401,pure_wheat_rush,1,299,12,11,13,11847.0,11847.0,2,3,46,0,0,0,0,0,0,0,0,0,1,2,,1,5,1,1,1,1,1,,1,7,7,8,10,3,4,2,2,11,11,,,,,8,1,2,4,1,3,,,,12,,8,8,11,9,2,5,,,,6,2,,2,11,6,1,1,3,,3,3,8,3,8,2,3,1,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,
96401,pure_wheat_rush,1,300,12,12,13,11847.0,11847.0,1,3,46,0,0,0,0,0,0,0,0,0,0,2,1,2,4,1,,1,2,2,1,1,8,8,9,11,3,4,2,2,11,11,,,,,8,1,2,4,,3,,,,11,,8,8,11,9,2,5,,,,9,2,,2,11,6,,,,,3,3,8,3,8,2,3,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
96401,pure_wheat_rush,1,301,12,13,13,11847.0,11847.0,,1,46,0,0,0,0,0,0,0,0,0,0,2,,1,5,1,,2,,1,,3,9,9,10,11,4,5,2,2,11,11,1,1,,,8,1,2,4,,2,,,,12,,9,9,12,9,2,5,,,,9,2,,2,11,6,,,,,3,3,8,3,8,2,3,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
96401,pure_wheat_rush,1,302,12,14,13,11847.0,11847.0,2,1,46,0,0,0,0,0,0,0,0,0,0,2,,3,1,1,1,3,2,1,,1,9,9,10,10,4,5,2,2,11,10,,,,,8,1,2,4,,2,,,,10,,9,9,13,9,2,6,,,,9,2,,2,11,6,,,,,3,3,8,3,8,2,2,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
96401,pure_wheat_rush,1,303,12,15,13,11847.0,11847.0,2,1,46,0,0,0,0,0,0,0,0,0,0,1,,3,2,1,,2,,1,1,3,9,9,10,10,4,5,2,2,11,10,,,,,8,1,2,4,,,,,,11,,11,11,15,9,2,6,,,,9,2,1,2,11,6,,,,,3,3,8,3,8,2,2,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
96401,pure_wheat_rush,1,304,12,16,13,11847.0,11847.0,3,1,46,0,0,0,0,0,0,0,0,0,0,1,,1,2,,,2,,,,2,9,9,10,9,5,6,2,2,11,10,1,,1,,8,1,2,4,1,,,,,9,,11,11,15,9,2,6,,,,9,2,1,2,11,6,,,,,3,3,8,3,8,2,2,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
96401,pure_wheat_rush,1,305,12,17,13,11847.0,11747.0,5,2,46,0,0,0,0,0,0,0,0,0,0,1,,1,2,,,3,1,,,,9,9,10,9,5,6,1,1,5,10,,1,,,8,1,2,4,,,,,,7,,11,11,15,9,2,6,,,,9,2,1,1,5,12,,,,,3,3,8,3,8,2,2,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
96401,pure_wheat_rush,1,306,12,18,13,11747.0,11747.0,6,1,46,0,0,0,0,0,0,0,0,0,0,1,,,1,,,,,,1,2,9,9,10,10,5,5,1,1,5,9,1,2,,,8,1,2,4,,,,,,7,,11,11,15,9,2,6,,,,9,2,1,1,5,12,,,,,3,3,8,3,8,2,2,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,
96401,pure_wheat_rush,1,307,12,19,13,11747.0,10087.0,6,1,46,0,0,0,0,0,0,0,0,0,0,1,,,1,,,5,,,,,9,9,10,8,5,3,1,1,6,7,,,,,8,1,2,4,1,,,,,7,,11,11,15,9,2,6,,,,9,1,,1,6,12,,,,,3,3,8,3,8,3,3,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,
96401,pure_wheat_rush,1,308,12,20,13,10087.0,11375.0,7,2,98,0,0,0,0,0,0,0,0,0,0,1,,,1,,,3,,,,,9,9,10,8,5,3,,,,7,,1,,1,8,1,2,4,,,,,,7,,11,11,15,9,2,6,,,,9,1,,,,18,,,,,3,3,8,3,8,3,3,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,
96401,pure_wheat_rush,1,309,12,21,13,11375.0,11468.0,5,2,55,0,0,0,0,0,0,0,0,0,0,1,,,,,1,6,,,,,9,9,10,8,5,3,,,,6,,1,,,9,1,2,4,,,,,,7,,11,11,15,9,2,6,,,,9,1,,,,18,,,,,3,3,8,3,8,3,2,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,
96401,pure_wheat_rush,1,310,12,22,13,11468.0,11468.0,2,2,52,0,0,0,0,0,0,0,0,0,0,0,,,2,,,4,,,,1,9,9,10,8,5,2,,,,5,,1,,2,9,1,2,4,1,,,,,7,,11,11,15,9,2,6,,,,9,1,1,,,18,,,,,3,3,8,3,8,3,2,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,
96401,pure_wheat_rush,1,311,12,23,13,11468.0,11468.0,3,2,52,0,0,0,0,0,0,0,0,0,0,0,,6,3,,,,,,,,9,9,10,7,5,1,,,,4,,,,,11,1,2,4,1,,,,,7,,11,11,15,9,2,6,,,2,9,1,1,,,18,,,,,3,3,8,3,8,3,2,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,
96401,pure_wheat_rush,1,312,13,0,1,11468.0,17472.0,,2,56,9,0,0,18,0,4,0,11,0,0,1,,,,,1,,,,,,9,9,10,15,5,8,,,,,,,,,,6,7,4,,,,,,20,,11,11,15,9,8,12,,,,,1,,,,,,,,,3,4,12,4,12,3,4,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,
96401,pure_wheat_rush,1,313,13,1,5,17472.0,17103.0,,2,49,0,0,0,0,0,0,0,2,0,0,1,,2,,,3,,,,,,9,9,10,15,5,8,,,,3,,,,,,6,7,4,,,,,,20,,11,11,15,9,8,12,,,,,1,,,,,,,,,3,4,12,4,12,3,4,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,
96401,pure_wheat_rush,1,314,13,2,13,17103.0,15523.0,,2,40,0,0,0,0,0,0,0,2,0,0,1,,13,,,,,,,,,9,9,10,15,5,8,,,,12,,,,,,6,7,4,,,,,,20,,11,11,15,9,8,12,,,,,1,,,,,,,,,3,4,12,4,12,3,4,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,
96401,pure_wheat_rush,1,315,13,3,13,15523.0,16734.0,1,2,92,0,0,0,0,0,0,0,2,0,0,1,,10,1,,,,,,,,9,9,10,15,5,8,,,,12,,1,,,,6,7,4,,,,,,20,,11,11,15,9,8,12,,,,,1,,,,,,,,,3,4,12,4,12,3,4,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,
96401,pure_wheat_rush,1,316,13,4,13,16734.0,16734.0,1,2,53,0,0,0,0,0,0,0,2,0,0,1,,10,1,,,,,,,,9,9,10,15,5,8,,,,11,,1,,,,6,7,4,,,,,,20,,11,11,15,9,8,12,,,,,1,,,,,,,,,3,4,12,4,12,3,3,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,
96401,pure_wheat_rush,1,317,13,5,13,16734.0,16764.0,4,2,53,0,0,0,0,0,0,0,2,0,0,1,,5,3,,,,,,,,9,9,10,15,5,7,,,,10,,1,,,,6,7,4,,,,,,20,,11,11,15,9,8,12,,,,,1,,,,,,,,,3,4,12,4,12,3,3,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,
96401,pure_wheat_rush,1,318,13,6,13,16764.0,16764.0,6,2,52,0,0,0,0,0,0,0,2,0,0,1,,,5,,,1,,,,1,9,9,10,15,5,7,,,,9,,,,,,6,7,4,,,,,,20,,11,11,15,9,8,12,,,,,1,,,,,,,,,3,4,12,4,12,3,2,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,
96401,pure_wheat_rush,1,319,13,7,13,16764.0,16764.0,3,2,52,0,0,0,0,0,0,0,2,0,0,1,,,4,,,1,,,,5,9,9,10,15,5,7,,,,9,,,,,,6,7,4,,,,,,19,,11,11,15,9,8,12,,,,,1,,,,,,,,,3,4,12,4,12,3,2,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,
96401,pure_wheat_rush,1,320,13,8,13,16764.0,16764.0,1,2,52,0,0,0,0,0,0,0,2,0,0,1,,,5,,,3,,,,4,9,9,13,11,5,7,,,,9,,,,,,6,10,4,,,,,,18,,11,11,15,9,8,12,,,,,1,,,,,,,,,3,4,12,4,12,3,2,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,
96401,pure_wheat_rush,1,321,13,9,13,16764.0,16764.0,2,2,52,0,0,0,0,0,0,0,2,0,0,1,,,3,,,2,,,,5,9,9,15,9,5,7,,,,9,,,,1,,6,12,4,,,,,,16,,11,11,16,9,8,13,,,,,1,,,,,,,,,3,4,12,4,12,3,2,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,
96401,pure_wheat_rush,1,322,13,10,13,16764.0,16764.0,2,2,52,0,0,0,0,0,0,0,2,0,0,1,,3,4,,,3,,,,1,9,9,15,7,5,7,,,,9,,,,,1,6,12,4,,,,,,13,,11,11,18,9,8,15,,,,,1,,,,,,,,,3,4,12,4,12,3,2,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,
96401,pure_wheat_rush,1,323,13,11,13,16764.0,16764.0,3,2,52,0,0,0,0,0,0,0,2,0,0,1,,,4,,,2,,,,1,9,9,15,7,5,7,,,,9,,,,3,1,6,12,4,,,,,,12,,11,11,19,9,8,16,,,,,1,,,,,,,,,3,4,12,4,12,3,2,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,
96401,pure_wheat_rush,1,324,13,12,13,16764.0,16764.0,3,2,52,0,0,0,0,0,0,0,2,0,0,1,,1,3,,,1,,,,1,9,9,15,7,5,7,,,,9,2,,,1,4,6,12,4,1,,,,,11,,11,11,20,9,8,17,,,,,1,,,,,,,,,3,4,12,4,12,3,2,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,
96401,pure_wheat_rush,1,325,13,13,13,16764.0,16754.0,2,2,52,0,0,0,0,0,0,0,2,0,0,1,,1,1,,1,2,1,,,1,9,9,15,7,5,7,,,,13,,1,,2,5,6,12,4,1,1,,,,10,,10,10,17,9,7,14,,,,,1,,,,,,,,,3,4,12,4,12,3,2,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,
96401,pure_wheat_rush,1,326,13,14,13,16754.0,16744.0,2,2,52,0,0,0,0,0,0,0,2,0,0,0,,2,2,,,1,,,,1,9,9,15,7,5,6,,,,16,2,,,3,7,6,12,4,,1,,,,10,,9,9,14,10,6,11,,,,,1,1,,,,,,,,3,4,12,4,12,3,2,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,
96401,pure_wheat_rush,1,327,13,15,13,16744.0,16744.0,1,2,52,0,0,0,0,0,0,0,2,0,0,0,,4,3,,,3,,,,,9,9,15,7,5,6,,,,16,2,,,,10,6,12,4,,1,,,,9,,9,9,14,10,6,11,,,,,1,1,,,,,,,,3,4,12,4,12,3,2,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,
96401,pure_wheat_rush,1,328,13,16,13,16744.0,16744.0,3,2,52,0,0,0,0,0,0,0,2,0,0,0,,3,2,,,,,,,1,9,9,15,7,5,6,,,,16,1,2,,1,10,6,12,4,,1,,,,9,,9,9,14,10,6,11,,,,,1,1,,,,,,,,3,4,12,4,12,3,2,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,
96401,pure_wheat_rush,1,329,13,17,13,16744.0,16744.0,3,2,52,0,0,0,0,0,0,0,2,0,0,0,,,3,,,3,1,,1,,9,9,15,7,5,4,,,,14,,2,,,11,6,12,4,,1,,,,8,,9,9,15,10,6,12,,,,,1,1,,,,,,,,3,4,12,4,12,3,2,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,
96401,pure_wheat_rush,1,330,13,18,13,16744.0,16744.0,2,2,52,0,0,0,0,0,0,0,2,0,0,0,,,3,,,5,,,,1,9,9,15,7,5,2,,,,12,,1,,1,11,6,12,4,,,,,,9,,10,10,16,10,6,12,,,,,,,,,,,,,,3,4,12,4,12,4,3,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,
96401,pure_wheat_rush,1,331,13,19,13,16744.0,16744.0,4,2,52,0,0,0,0,0,0,0,2,0,0,0,,,1,,,3,,,,2,9,9,15,7,5,1,,,,11,2,1,,,12,6,12,4,,,,,,8,,10,10,16,10,6,12,,,,,,,,,,,,,,3,4,12,4,12,4,3,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,
96401,pure_wheat_rush,1,332,13,20,13,16744.0,16744.0,4,2,52,0,0,0,0,0,0,0,2,0,0,0,,,1,,,5,,,,,9,9,16,6,5,1,,,,10,1,1,,,12,6,13,4,1,,,,,7,,10,10,16,10,6,12,,,,,,,,,,,,,,3,4,12,4,12,4,2,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,
96401,pure_wheat_rush,1,333,13,21,13,16744.0,16921.0,3,3,52,0,0,0,0,0,0,0,2,0,0,0,,5,,,,2,,,,1,8,8,13,6,5,,,,,12,,1,,,12,5,10,4,1,,,,,7,,10,10,16,10,6,12,,,,,,,,,,,,,,3,4,12,4,12,4,2,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,
96401,pure_wheat_rush,1,334,13,22,13,16921.0,16921.0,6,3,52,0,0,0,0,0,0,0,0,0,0,0,,4,1,,,2,,,,,8,8,13,6,5,,,,,11,,,,,12,5,10,4,,,,,,6,,10,10,16,10,6,12,,,,,,,,,,,,,,3,3,8,3,8,4,1,1,,,2,4,,,,,,,,,,,,,,,,,,,,,,,
96401,pure_wheat_rush,1,335,13,23,13,16921.0,16921.0,2,3,52,0,0,0,0,0,0,0,0,0,0,0,,2,3,,,,,,,4,8,8,13,6,5,,,,,11,,1,,,12,5,10,4,1,,,,,6,,10,10,16,10,6,12,,,,,,,,,,,,,,3,3,8,3,8,4,1,1,,,2,4,,,,,,,,,,,,,,,,,,,,,,,
96401,pure_wheat_rush,1,336,14,0,1,16921.0,16753.0,,3,62,0,8,0,0,0,0,0,12,0,0,0,,1,,,,,,,,,8,8,13,14,5,8,,,,,,,,,,8,13,4,,,,,,20,,10,10,16,10,9,15,,,,,,,,,,,,,,3,4,8,4,8,4,5,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,
96401,pure_wheat_rush,1,337,14,1,10,16753.0,18161.0,2,3,62,0,8,0,0,0,0,0,12,0,0,0,,8,,,,,,,,,8,8,13,14,5,8,,,,,,,,,,8,13,4,,,,,,20,,10,10,16,10,9,15,,,,,,,,,,,,,,3,4,8,4,8,4,5,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,
96401,pure_wheat_rush,1,338,14,2,13,18161.0,18161.0,2,3,52,0,0,0,0,0,0,0,2,0,0,0,,5,3,,3,,,,,,8,8,13,14,5,8,,,,,,,,,,8,13,4,,,,,,20,,10,10,16,10,9,15,,,,,,,,,,,,,,3,4,8,4,8,4,5,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,
96401,pure_wheat_rush,1,339,14,3,13,18161.0,16476.0,2,3,43,0,0,0,0,0,0,0,2,0,0,0,,5,4,,2,,,,,,8,8,13,14,5,8,,,,9,,,,,,8,13,4,,,,,,20,,10,10,16,10,9,15,,,,,,,,,,,,,,3,4,8,4,8,4,5,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,
96401,pure_wheat_rush,1,340,14,4,13,16476.0,17761.0,2,3,94,0,0,0,0,0,0,0,2,0,0,0,,4,5,,,,,,,2,8,8,13,14,5,8,,,,13,,,,,,8,13,4,,,,,,20,,10,10,16,10,9,15,,,,,,,,,,,,,,3,4,8,4,8,4,5,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,
96401,pure_wheat_rush,1,341,14,5,13,17761.0,17791.0,4,3,53,0,0,0,0,0,0,0,2,0,0,0,,2,2,,,,,,,2,8,8,13,13,5,8,,,,13,,1,,2,,8,13,4,,,,,,19,,10,10,16,10,9,15,,,,,,,,,,,,,,3,4,8,4,8,4,5,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,
96401,pure_wheat_rush,1,342,14,6,13,17791.0,17791.0,3,3,52,0,0,0,0,0,0,0,2,0,0,0,,5,1,,,,,,,1,8,8,14,12,5,8,,,,12,,2,,1,2,8,14,4,,,,,,18,,10,10,16,10,9,15,,,,,,,,,,,,,,3,4,8,4,8,4,4,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,
96401,pure_wheat_rush,1,343,14,7,13,17791.0,17791.0,3,3,52,0,0,0,0,0,0,0,2,0,0,0,,3,2,,,,1,,,1,8,8,14,12,5,6,,,,10,1,,,2,3,8,14,4,,,,,,17,,10,10,16,10,9,15,,,,,,,,,,,,,,3,4,8,4,8,4,4,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,
96401,pure_wheat_rush,1,344,14,8,13,17791.0,17791.0,2,2,52,0,0,0,0,0,0,0,2,0,0,0,,2,2,,,1,,,,5,8,8,14,13,5,6,1,1,1,10,1,,,,5,8,14,4,,,,,,16,,10,10,16,10,9,15,,,,,,,,,,,,,,3,4,8,4,8,4,4,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,
96401,pure_wheat_rush,1,345,14,9,13,17791.0,17791.0,2,2,52,0,0,0,0,0,0,0,2,0,0,0,,2,3,,,3,,,,,8,8,15,10,5,6,1,1,1,10,2,,,1,5,8,15,4,,,,,,14,,10,10,17,10,9,16,,,,,,,,,,,,,,3,4,8,4,8,4,4,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,
96401,pure_wheat_rush,1,346,14,10,13,17791.0,17791.0,2,2,52,0,0,0,0,0,0,0,2,0,0,0,,3,3,,,,2,,,2,8,8,15,10,5,6,1,1,1,10,1,,,,6,8,15,4,,,,,,14,,10,10,17,10,9,16,,,,,,,,,,,,,,3,4,8,4,8,4,4,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,
96401,pure_wheat_rush,1,347,14,11,13,17791.0,17791.0,2,,52,0,0,0,0,0,0,0,2,0,0,0,,2,1,,,1,,,,4,10,10,18,11,5,6,1,1,1,10,,1,,2,6,8,16,4,,,,,,13,,10,10,18,10,9,17,,,,,,,,,,,,,,3,4,8,4,8,4,4,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,
96401,pure_wheat_rush,1,348,14,12,13,17791.0,17791.0,1,,52,0,0,0,0,0,0,0,2,0,0,0,,4,4,,,1,,,,1,10,10,18,9,5,6,1,1,1,9,1,,,1,8,8,16,4,,,,,,11,,10,10,20,10,9,19,,,,,,,,,,,,,,3,4,8,4,8,4,3,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,
96401,pure_wheat_rush,1,349,14,13,13,17791.0,17791.0,,,52,0,0,0,0,0,0,0,2,0,0,0,,3,4,,,2,,,,1,10,10,19,8,5,6,1,1,1,9,,1,,1,9,8,17,4,1,,,,,11,,10,10,20,10,9,19,,,,,,,,,,,,,,3,4,8,4,8,4,3,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,
96401,pure_wheat_rush,1,350,14,14,13,17791.0,17791.0,,,52,0,0,0,0,0,0,0,2,0,0,0,,1,4,,,3,,,,2,10,10,19,8,5,5,1,1,1,8,,,,2,10,8,17,4,1,,,,,10,,10,10,21,10,9,20,,,,,,,,,,,,,,3,3,6,3,6,4,3,1,,,2,2,,,,,,,,,,,,,,,,,,,,,,,
96401,pure_wheat_rush,1,351,14,15,13,17791.0,17791.0,3,,52,0,0,0,0,0,0,0,2,0,0,0,,,3,,,2,,,,2,10,10,20,7,5,5,1,1,1,8,2,1,,,12,8,18,4,,,,,,9,,10,10,22,10,9,21,,,2,,,,,,,,,,,3,3,6,3,6,4,3,1,,,2,2,,,,,,,,,,,,,,,,,,,,,,,
96401,pure_wheat_rush,1,352,14,16,13,17791.0,17791.0,3,,52,0,0,0,0,0,0,0,2,0,0,0,,1,1,,,4,,,,2,10,10,20,7,5,4,1,1,1,7,,,,1,12,8,18,4,1,,,,,7,,10,10,24,10,9,23,,,2,,,,,,,,,,,3,3,6,3,6,4,3,1,,,2,2,,,,,,,,,,,,,,,,,,,,,,,
96401,pure_wheat_rush,1,353,14,17,13,17791.0,17791.0,6,,52,0,0,0,0,0,0,0,2,0,0,0,,,2,,,2,,,,2,10,10,21,6,5,4,1,1,1,7,,,,,13,8,19,4,1,,,,,6,,10,10,24,10,9,23,,,2,,,,,,,,,,,3,2,2,2,2,4,3,1,,,2,6,,,,,,,,,,,,,,,,,,,,,,,
96401,pure_wheat_rush,1,354,14,18,13,17791.0,17791.0,5,,52,0,0,0,0,0,0,0,2,0,0,0,,,,,,3,,,,2,10,10,22,4,5,4,1,1,1,7,1,1,,,13,8,20,4,,,,,,6,,10,10,24,10,9,23,,,4,,,,,,,,,,1,3,2,2,2,2,4,3,1,,,2,6,,,,,,,,,,,,,,,,,,,,,,,
96401,pure_wheat_rush,1,355,14,19,13,17791.0,17791.0,7,,52,0,0,0,0,0,0,0,2,0,0,0,,3,1,,,1,,,,,10,10,22,3,5,3,1,1,1,6,,1,,,12,8,20,4,,,,,,5,,10,10,25,10,9,24,,,4,,,,,,,,,,,3,2,2,2,2,4,3,1,,,2,6,,,,,,,,,,,,,,,,,,,,,,,
96401,pure_wheat_rush,1,356,14,20,13,17791.0,17791.0,4,,52,0,0,0,0,0,0,0,2,0,0,0,,3,1,,,1,,,,1,10,10,22,3,5,2,1,1,1,5,3,,,,12,8,20,4,,,,,,5,,10,10,25,10,9,24,,,4,,,,,,,,,,,3,2,2,2,2,4,3,1,,,2,6,,,,,,,,,,,,,,,,,,,,,,,
96401,pure_wheat_rush,1,357,14,21,13,17791.0,17973.0,,,52,0,0,0,0,0,0,0,2,0,0,0,,3,1,,,3,,,,1,10,10,22,2,5,2,1,1,1,5,,1,4,,12,8,20,4,,,,,,5,,10,10,25,10,9,24,,,4,,,,,,,,,,,3,2,2,2,2,4,3,1,,,2,6,,,,,,,,,,,,,,,,,,,,,,,
96401,pure_wheat_rush,1,358,14,22,13,17973.0,17973.0,1,,52,0,0,0,0,0,0,0,0,0,0,0,,1,3,,,2,,,,1,10,10,23,1,5,1,1,1,1,4,,,5,,12,8,21,4,,,,,,5,,10,10,25,10,9,24,,,4,,,,,,,,,,,3,2,2,2,2,4,3,1,,,2,6,,,,,,,,,,,,,,,,,,,,,,,
96401,pure_wheat_rush,1,359,14,23,13,17973.0,17973.0,,,52,0,0,0,0,0,0,0,0,0,0,0,,,1,,,2,,,,3,10,10,23,1,5,1,1,1,1,4,,1,6,,12,8,21,4,,,,,,4,,10,10,25,10,9,24,,,4,,,,,,,,,,,3,2,2,2,2,4,3,1,,,2,6,,,,,,,,,,,,,,,,,,,,,,,
96401,pure_wheat_rush,1,360,15,0,1,17973.0,17830.0,,,55,0,6,0,0,0,4,0,12,0,0,0,,,,,1,,,,,,10,10,23,17,5,8,1,1,1,,,,,,,8,21,4,,,,,,20,,10,10,25,10,10,25,,,,,,,,,,,,,,3,3,3,3,3,4,5,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,
96401,pure_wheat_rush,1,361,15,1,11,17830.0,19621.0,,,52,0,6,0,0,0,4,0,12,0,0,0,,4,1,,5,,,,,1,10,10,23,14,5,8,1,1,1,3,,,,,,8,21,1,,,,,,20,,10,10,25,10,10,25,,,,,,,,,,,,,,3,1,1,1,1,4,5,1,,,2,,,,,,,,,3,,,,,,,,,,,,,,,
96401,pure_wheat_rush,1,362,15,2,13,19621.0,18230.0,1,,42,0,0,0,0,0,0,0,1,0,0,0,,9,3,,,,,,,,10,10,23,14,5,8,1,1,1,13,,,,,1,8,21,1,,,,,,19,,10,10,25,10,10,25,,,,,,,,,,,,,,3,1,1,1,1,4,5,1,,,2,,,,,,,,,3,,,,,,,,,,,,,,,
96401,pure_wheat_rush,1,363,15,3,13,18230.0,19246.0,,,85,0,0,0,0,0,0,0,1,0,0,0,,3,6,,,,,,,,10,10,23,14,5,8,1,1,1,13,,,,3,1,8,21,1,1,,,,,19,,10,10,25,10,10,25,,,,,,,,,,,,,,3,1,1,1,1,4,5,1,,,2,,,,,,,,,3,,,,,,,,,,,,,,,
96401,pure_wheat_rush,1,364,15,4,13,19246.0,19246.0,,,54,0,0,0,0,0,0,0,1,0,0,0,,3,5,,,,,,,,10,10,23,14,5,8,1,1,1,13,2,3,,,4,8,21,1,,,,,,19,,10,10,25,10,10,25,,,,,,,,,,,,,,3,1,1,1,1,4,5,1,,,2,,,,,,,,,3,,,,,,,4,,,,,,,,
96401,pure_wheat_rush,1,365,15,5,13,19246.0,19310.0,1,,54,0,0,0,0,0,0,0,1,0,0,0,,2,2,,,1,,,,1,10,10,23,14,5,7,1,1,1,10,1,1,,4,4,8,21,1,,,,,,19,,10,10,25,10,10,25,,,,,,,,,,,,,,3,1,1,1,1,4,3,1,,,2,,,,,,,,,3,,,,,,,4,,,,,,,,
